,0
"('rocknrol', 'museum')",1
"('ronkonkoma', 'heritag')",1
"('colorado', 'comput')",1
"('fame', 'colorado')",1
"('riversid', 'sport')",1
"('conserv', 'riversid')",1
"('castl', 'conserv')",1
"('easton', 'castl')",1
"('inc', 'easton')",1
"('slovenian', 'museum')",1
"('ronald', 'e')",1
"('inc', 'slovenian')",1
"('neighborhood', 'associ')",1
"('place', 'neighborhood')",1
"('ransom', 'place')",1
"('center', 'ransom')",1
"('presidenti', 'center')",1
"('lake', 'ronkonkoma')",1
"('associ', 'classic')",1
"('cavern', 'rocknrol')",1
"('classic', 'charact')",1
"('foundat', 'cavern')",1
"('king', 'foundat')",1
"('come', 'king')",1
"('inc', 'come')",1
"('augusta', 'jewish')",1
"('orlean', 'music')",1
"('inc', 'augusta')",1
"('inc', 'ronald')",1
"('repositori', 'inc')",1
"('louisiana', 'repositori')",1
"('badin', 'histor')",1
"('inc', 'badin')",1
"('midway', 'museum')",1
"('museum', 'midway')",1
"('charact', 'toy')",1
"('idaho', 'agricultur')",1
"('film', 'museuminc')",1
"('fame', 'vetran')",1
"('del', 'new')",1
"('edward', 'fbo')",1
"('museum', 'lasal')",1
"('iii', 'edward')",1
"('bruder', 'iii')",1
"('museum', 'bruder')",1
"('independ', 'museum')",1
"('coalit', 'independ')",1
"('pennsylvania', 'coalit')",1
"('carriag', 'pennsylvania')",1
"('museum', 'horseless')",1
"('lasal', 'counti')",1
"('state', 'inc')",1
"('commiss', 'fort')",1
"('chines', 'holocaust')",1
"('inc', 'chines')",1
"('fbo', 'del')",1
"('state', 'grang')",1
"('ord', 'equin')",1
"('blue', 'hill')",1
"('dickerson', 'studio')",1
"('paul', 'dickerson')",1
"('kittita', 'counti')",1
"('mast', 'inc')",1
"('exhibit', 'mast')",1
"('inc', 'ogilvi')",1
"('valley', 'exhibit')",1
"('berryessa', 'valley')",1
"('museum', 'berryessa')",1
"('valley', 'wildlif')",1
"('ogilvi', 'tower')",1
"('museum', 'fox')",1
"('tower', 'museum')",1
"('adventur', 'quarri')",1
"('hill', 'adventur')",1
"('fort', 'ord')",1
"('trail', 'societi')",1
"('vetran', 'northeast')",1
"('societi', 'toledo')",1
"('inc', 'lawndal')",1
"('regim', 'museum')",1
"('inc', 'regim')",1
"('norman', 'studio')",1
"('studio', 'silent')",1
"('basketbal', 'heritag')",1
"('associ', 'basketbal')",1
"('holocaust', 'associ')",1
"('phoenix', 'holocaust')",1
"('inc', 'phoenix')",1
"('n', 'inc')",1
"('northern', 'n')",1
"('societi', 'northern')",1
"('arkansa', 'railway')",1
"('northeast', 'arkansa')",1
"('lawndal', 'histor')",1
"('toledo', 'polic')",1
"('appleg', 'trail')",1
"('inc', 'louie')",1
"('valley', 'appleg')",1
"('equin', 'foundat')",1
"('sunni', 'valley')",1
"('museum', 'sunni')",1
"('capit', 'world')",1
"('game', 'capit')",1
"('inc', 'video')",1
"('museum', 'fall')",1
"('foundat', 'norman')",1
"('altern', 'art')",1
"('museum', 'altern')",1
"('remsen', 'heritag')",1
"('archiv', 'remsen')",1
"('bellson', 'museum')",1
"('louie', 'bellson')",1
"('museum', 'david')",1
"('david', 'westphal')",1
"('westphal', 'veteran')",1
"('inc', 'kanawha')",1
"('joseph', 'rhoad')",1
"('associatio', 'n')",1
"('preserv', 'st')",1
"('associ', 'preserv')",1
"('rockpil', 'museum')",1
"('inc', 'rockpil')",1
"('kanawha', 'valley')",1
"('dayton', 'inc')",1
"('port', 'townsend')",1
"('foundat', 'dayton')",1
"('ark', 'foundat')",1
"('societi', 'ark')",1
"('lexington', 'histor')",1
"('town', 'lexington')",1
"('limit', 'town')",1
"('museum', 'limit')",1
"('rhoad', 'sanford')",1
"('sanford', 'foundat')",1
"('inc', 'guillermo')",1
"('guillermo', 'v')",1
"('vehicl', 'nation')",1
"('fame', 'texa')",1
"('dive', 'hall')",1
"('swim', 'dive')",1
"('institut', 'swim')",1
"('archiv', 'institut')",1
"('blue', 'archiv')",1
"('tatter', 'blue')",1
"('museum', 'tatter')",1
"('buckey', 'children')",1
"('fe', 'master')",1
"('littl', 'buckey')",1
"('garden', 'associatio')",1
"('flore', 'foundat')",1
"('v', 'flore')",1
"('motorama', 'auto')",1
"('inc', 'motorama')",1
"('england', 'daylili')",1
"('crisfield', 'heritag')",1
"('northwest', 'aviat')",1
"('whale', 'societi')",1
"('valley', 'whale')",1
"('ojai', 'valley')",1
"('estel', 'morton')",1
"('fame', 'ojai')",1
"('state', 'hall')",1
"('tennesse', 'state')",1
"('commemor', 'garden')",1
"('emmau', 'commemor')",1
"('societi', 'emmau')",1
"('r', 'brown')",1
"('joseph', 'r')",1
"('museum', 'joseph')",1
"('aero', 'museum')",1
"('associ', 'crisfield')",1
"('monro', 'histor')",1
"('davistown', 'museum')",1
"('incorpor', 'mcintosh')",1
"('inc', 'davistown')",1
"('willaford', 'railroad')",1
"('w', 'willaford')",1
"('remembr', 'robert')",1
"('fund', 'remembr')",1
"('entertain', 'fund')",1
"('digit', 'entertain')",1
"('art', 'digit')",1
"('apparatu', 'museum')",1
"('classic', 'apparatu')",1
"('n', 'estel')",1
"('fire', 'antiqu')",1
"('reno', 'fire')",1
"('center', 'reno')",1
"('mcintosh', 'heritag')",1
"('foundat', 'sunflow')",1
"('sunflow', 'consolid')",1
"('consolid', 'school')",1
"('nasher', 'sculptur')",1
"('associ', 'aha')",1
"('archaeolog', 'heritag')",1
"('cultur', 'archaeolog')",1
"('diaspora', 'histori')",1
"('societi', 'avon')",1
"('american', 'diaspora')",1
"('sankofa', 'museum')",1
"('inc', 'sankofa')",1
"('smith', 'island')",1
"('tr', 'smith')",1
"('art', 'charit')",1
"('portrait', 'art')",1
"('court', 'portrait')",1
"('circuit', 'court')",1
"('fayett', 'circuit')",1
"('aha', 'nasher')",1
"('sculptur', 'center')",1
"('avon', 'park')",1
"('center', 'penngrov')",1
"('cameron', 'heritag')",1
"('evelyn', 'cameron')",1
"('lasch', 'evelyn')",1
"('j', 'lasch')",1
"('de', 'frank')",1
"('slater', 'de')",1
"('uss', 'slater')",1
"('club', 'uss')",1
"('arfon', 'jet')",1
"('jet', 'propuls')",1
"('texa', 'antiqu')",1
"('war', 'north')",1
"('implement', 'museum')",1
"('power', 'implement')",1
"('penngrov', 'power')",1
"('inc', 'fayett')",1
"('patapsco', 'neck')",1
"('preserv', 'commiss')",1
"('union', 'gener')",1
"('humanright', 'inc')",1
"('civil', 'humanright')",1
"('champion', 'inc')",1
"('scienc', 'zone')",1
"('hall', 'champion')",1
"('wood', 'hall')",1
"('gordon', 'wood')",1
"('zone', 'amarillo')",1
"('amarillo', 'histor')",1
"('institut', 'america')",1
"('judaica', 'institut')",1
"('inc', 'judaica')",1
"('gorda', 'histori')",1
"('punta', 'gorda')",1
"('inc', 'punta')",1
"('beaver', 'fall')",1
"('societi', 'lone')",1
"('dundalk', 'patapsco')",1
"('lone', 'jack')",1
"('museum', 'dundalk')",1
"('town', 'histor')",1
"('park', 'town')",1
"('park', 'confeder')",1
"('confeder', 'union')",1
"('orchard', 'park')",1
"('inc', 'orchard')",1
"('museun', 'inc')",1
"('region', 'museun')",1
"('oregon', 'trail')",1
"('friend', 'oregon')",1
"('hideaway', 'children')",1
"('huey', 'hideaway')",1
"('inc', 'huey')",1
"('jack', 'histor')",1
"('townsend', 'aero')",1
"('museum', 'port')",1
"('cedar', 'vale')",1
"('littl', 'british')",1
"('lesson', 'liberti')",1
"('clay', 'township')",1
"('inc', 'lesson')",1
"('cherryval', 'museum')",1
"('histor', 'cherryval')",1
"('car', 'societi')",1
"('charl', 'terrac')",1
"('lbc', 'littl')",1
"('columbia', 'memori')",1
"('associ', 'lbc')",1
"('township', 'preserv')",1
"('magnolia', 'township')",1
"('cruce', 'magnolia')",1
"('la', 'cruce')",1
"('program', 'astronom')",1
"('legaci', 'program')",1
"('liberti', 'inc')",1
"('inc', 'aba')",1
"('museum', 'clay')",1
"('moseley', 'folk')",1
"('coast', 'music')",1
"('mississippi', 'coast')",1
"('brevard', 'museum')",1
"('inc', 'brevard')",1
"('museum', 'polish')",1
"('polish', 'heritag')",1
"('woodman', 'institut')",1
"('e', 'woodman')",1
"('center', 'adam')",1
"('anni', 'e')",1
"('inc', 'alic')",1
"('inc', 'anni')",1
"('alic', 'moseley')",1
"('inc', 'technolog')",1
"('aba', 'museum')",1
"('educ', 'legaci')",1
"('terrac', 'museum')",1
"('post', 'histori')",1
"('susan', 'b')",1
"('keep', 'homestead')",1
"('friend', 'keep')",1
"('sebr', 'hall')",1
"('usa', 'sebr')",1
"('park', 'nation')",1
"('nation', 'slaveri')",1
"('petra', 'nation')",1
"('museum', 'petra')",1
"('motor', 'auto')",1
"('slaveri', 'museum')",1
"('auxiliari', 'inc')",1
"('oshkosh', 'public')",1
"('histori', 'oshkosh')",1
"('museum', 'cedar')",1
"('redwood', 'museum')",1
"('museum', 'susan')",1
"('b', 'anthoni')",1
"('associ', 'post')",1
"('museum', 'henri')",1
"('museum', 'farwel')",1
"('farwel', 'area')",1
"('friend', 'robesonia')",1
"('alaska', 'fire')",1
"('societi', 'alaska')",1
"('clair', 'commun')",1
"('st', 'clair')",1
"('librari', 'st')",1
"('presidenti', 'librari')",1
"('vice', 'presidenti')",1
"('museum', 'vice')",1
"('wallac', 'hous')",1
"('birthplac', 'museum')",1
"('anthoni', 'birthplac')",1
"('robesonia', 'furnac')",1
"('fame', 'walter')",1
"('walter', 'clore')",1
"('clore', 'wine')",1
"('fame', 'bay')",1
"('holli', 'nc')",1
"('america', 'mount')",1
"('bluff', 'foundat')",1
"('townsend', 'societi')",1
"('associ', 'townsend')",1
"('bricktown', 'model')",1
"('inc', 'bricktown')",1
"('inc', 'master')",1
"('craft', 'inc')",1
"('associ', 'pass')",1
"('pass', 'aic')",1
"('aic', 'counti')",1
"('cobbleston', 'farm')",1
"('museum', 'cobbleston')",1
"('inc', 'heroic')",1
"('nc', 'sport')",1
"('bay', 'bridg')",1
"('carolina', 'children')",1
"('pioneer', 'bluff')",1
"('southern', 'west')",1
"('morton', 'sosland')",1
"('sosland', 'collect')",1
"('collect', 'pioneer')",1
"('maryland', 'technolog')",1
"('carousel', 'group')",1
"('maryland', 'carousel')",1
"('southern', 'maryland')",1
"('tenni', 'hall')",1
"('dakota', 'tenni')",1
"('observatori', 'associ')",1
"('moon', 'observatori')",1
"('valley', 'moon')",1
"('allianc', 'valley')",1
"('bridg', 'allianc')",1
"('heroic', 'garden')",1
"('inc', 'carolina')",1
"('wine', 'culinari')",1
"('salmon', 'river')",1
"('gorg', 'santa')",1
"('pa', 'sport')",1
"('santa', 'ynez')",1
"('chapter', 'pa')",1
"('valley', 'chapter')",1
"('susquehanna', 'valley')",1
"('societi', 'susquehanna')",1
"('mar', 'histor')",1
"('ynez', 'valley')",1
"('inc', 'del')",1
"('rrc', 'histor')",1
"('west', 'rrc')",1
"('colorado', 'motor')",1
"('center', 'colorado')",1
"('culinari', 'center')",1
"('friend', 'salmon')",1
"('river', 'visitor')",1
"('barn', 'inc')",1
"('intern', 'sport')",1
"('red', 'barn')",1
"('old', 'shawne')",1
"('friend', 'red')",1
"('shawne', 'school')",1
"('american', 'arm')",1
"('clair', 'museum')",1
"('saint', 'clair')",1
"('school', 'friend')",1
"('promar', 'inc')",1
"('inc', 'promar')",1
"('fort', 'gorg')",1
"('paradis', 'inc')",1
"('screen', 'paradis')",1
"('silver', 'screen')",1
"('sport', 'silver')",1
"('hawaii', 'presidenti')",1
"('museum', 'laniakea')",1
"('well', 'corpor')",1
"('spud', 'museum')",1
"('museum', 'associat')",1
"('mississippi', 'museum')",1
"('sustain', 'mississippi')",1
"('scienc', 'sustain')",1
"('ferri', 'auto')",1
"('greer', 'ferri')",1
"('inc', 'greer')",1
"('spectacular', 'spud')",1
"('tammani', 'inc')",1
"('inc', 'spectacular')",1
"('winooski', 'mill')",1
"('heritag', 'winooski')",1
"('saab', 'heritag')",1
"('histori', 'saab')",1
"('church', 'histori')",1
"('museum', 'church')",1
"('associat', 'hawkey')",1
"('hawkey', 'model')",1
"('bowl', 'hall')",1
"('club', 'small')",1
"('open', 'air')",1
"('goldwel', 'open')",1
"('fish', 'goldwel')",1
"('greater', 'grand')",1
"('northwest', 'museum')",1
"('rapid', 'bowl')",1
"('inc', 'clear')",1
"('ulm', 'batteri')",1
"('new', 'ulm')",1
"('busi', 'histori')",1
"('american', 'busi')",1
"('hollist', 'inc')",1
"('chapter', 'hollist')",1
"('inc', 'eaa')",1
"('small', 'museum')",1
"('corp', 'african')",1
"('studio', 'nj')",1
"('art', 'studio')",1
"('greater', 'chattanooga')",1
"('occident', 'hotel')",1
"('museum', 'occident')",1
"('inc', 'mckee')",1
"('loui', 'sport')",1
"('retir', 'educ')",1
"('georgia', 'retir')",1
"('iowa', 'georgia')",1
"('antiqu', 'car')",1
"('mckee', 'botan')",1
"('motorcar', 'museum')",1
"('inc', 'trolley')",1
"('utah', 'motorcar')",1
"('trolley', 'station')",1
"('collector', 'america')",1
"('plug', 'collector')",1
"('hotel', 'greater')",1
"('chattanooga', 'sport')",1
"('central', 'art')",1
"('inc', 'omega')",1
"('jersey', 'central')",1
"('fame', 'jersey')",1
"('museum', 'motorsport')",1
"('cart', 'museum')",1
"('inc', 'cart')",1
"('inc', 'save')",1
"('florida', 'surf')",1
"('save', 'machin')",1
"('homestead', 'town')",1
"('histor', 'homestead')",1
"('wisconsin', 'model')",1
"('end', 'museum')",1
"('west', 'end')",1
"('museum', 'committe')",1
"('omega', 'museum')",1
"('st', 'tammani')",1
"('inc', 'civilian')",1
"('friedman', 'museum')",1
"('minneapoli', 'san')",1
"('leatherneck', 'museum')",1
"('tavern', 'leatherneck')",1
"('tun', 'tavern')",1
"('museum', 'tun')",1
"('associ', 'northern')",1
"('innov', 'museum')",1
"('diego', 'innov')",1
"('mercer', 'counti')",1
"('civilian', 'conserv')",1
"('inc', 'mercer')",1
"('histori', 'centr')",1
"('nwa', 'histori')",1
"('inc', 'nwa')",1
"('cleveland', 'music')",1
"('inc', 'cleveland')",1
"('sex', 'inc')",1
"('museum', 'pa')",1
"('pa', 'munibond')",1
"('munibond', 'museum')",1
"('museum', 'alam')",1
"('marin', 'associ')",1
"('inc', 'butler')",1
"('hitch', 'inc')",1
"('teamster', 'hitch')",1
"('incorpor', 'teamster')",1
"('indiana', 'live')",1
"('associ', 'indiana')",1
"('salida', 'museum')",1
"('inc', 'salida')",1
"('alumni', 'museum')",1
"('burney', 'alumni')",1
"('pearl', 'burney')",1
"('foundat', 'pearl')",1
"('heritag', 'flight')",1
"('alam', 'counti')",1
"('museum', 'sex')",1
"('denver', 'museum')",1
"('center', 'denver')",1
"('lpc', 'counti')",1
"('ag', 'museum')",1
"('histor', 'ag')",1
"('tuthil', 'militari')",1
"('fort', 'tuthil')",1
"('tomahawk', 'boat')",1
"('foundat', 'tomahawk')",1
"('technolog', 'foundat')",1
"('educ', 'technolog')",1
"('northern', 'rocki')",1
"('ii', 'histori')",1
"('unicoi', 'counti')",1
"('west', 'unicoi')",1
"('nelson', 'museum')",1
"('dakota', 'nelson')",1
"('rocki', 'heritag')",1
"('museum', 'lpc')",1
"('dakota', 'intern')",1
"('mulit', 'cultur')",1
"('intern', 'sail')",1
"('eufaula', 'mulit')",1
"('lake', 'eufaula')",1
"('lighthous', 'associ')",1
"('pensacola', 'lighthous')",1
"('art', 'pensacola')",1
"('connecticut', 'aerospac')",1
"('shipyard', 'connecticut')",1
"('perri', 'shipyard')",1
"('hazard', 'perri')",1
"('oliv', 'hazard')",1
"('citi', 'school')",1
"('putnam', 'citi')",1
"('fame', 'putnam')",1
"('boat', 'hall')",1
"('sail', 'boat')",1
"('spark', 'plug')",1
"('inc', 'spark')",1
"('guard', 'inc')",1
"('central', 'wyom')",1
"('militari', 'memori')",1
"('unit', 'militari')",1
"('veteran', 'unit')",1
"('scienc', 'veteran')",1
"('technolog', 'scienc')",1
"('walla', 'walla')",1
"('wyom', 'children')",1
"('portland', 'central')",1
"('station', 'oral')",1
"('ship', 'portland')",1
"('sail', 'ship')",1
"('foundat', 'sail')",1
"('walla', 'journey')",1
"('journey', 'educ')",1
"('archaeolog', 'daufuski')",1
"('underwat', 'archaeolog')",1
"('inc', 'fairbank')",1
"('fairbank', 'children')",1
"('museum', 'asnsic')",1
"('asnsic', 'museum')",1
"('preserv', 'educ')",1
"('buddi', 'hous')",1
"('hanov', 'counti')",1
"('foundat', 'hanov')",1
"('fir', 'cemeteri')",1
"('lone', 'fir')",1
"('orlean', 'inc')",1
"('franci', 'nativ')",1
"('incorpor', 'st')",1
"('thing', 'incorpor')",1
"('largest', 'thing')",1
"('museum', 'walla')",1
"('world', 'largest')",1
"('galveston', 'children')",1
"('foundat', 'galveston')",1
"('museum', 'underwat')",1
"('present', 'museum')",1
"('inc', 'babbi')",1
"('dream', 'inc')",1
"('compani', 'wing')",1
"('cemeteri', 'compani')",1
"('eastlawn', 'cemeteri')",1
"('museum', 'eastlawn')",1
"('forney', 'museum')",1
"('museum', 'forney')",1
"('street', 'sound')",1
"('jefferson', 'street')",1
"('center', 'jefferson')",1
"('main', 'militari')",1
"('foundat', 'main')",1
"('lumberton', 'histor')",1
"('societi', 'lumberton')",1
"('farm', 'learn')",1
"('intern', 'fine')",1
"('wing', 'dream')",1
"('greater', 'wilmington')",1
"('wilson', 'heritag')",1
"('wilmington', 'sport')",1
"('aircraftintern', 'inc')",1
"('classic', 'aircraftintern')",1
"('art', 'georgia')",1
"('headquart', 'foundat')",1
"('race', 'headquart')",1
"('boyl', 'race')",1
"('tree', 'boyl')",1
"('hardwood', 'tree')",1
"('museum', 'hardwood')",1
"('babbi', 'rural')",1
"('histori', 'honor')",1
"('rural', 'farm')",1
"('intern', 'archiv')",1
"('cotton', 'counti')",1
"('inc', 'cotton')",1
"('educ', 'trust')",1
"('inc', 'rs')",1
"('rs', 'jessop')",1
"('aerospac', 'group')",1
"('incorpor', 'saxon')",1
"('roger', 'museum')",1
"('tom', 'roger')",1
"('inc', 'tom')",1
"('john', 'cemeteri')",1
"('librari', 'friend')",1
"('sokol', 'museum')",1
"('inc', 'sokol')",1
"('beach', 'railway')",1
"('chesapeak', 'beach')",1
"('friend', 'chesapeak')",1
"('hoyt', 'doll')",1
"('inc', 'hoyt')",1
"('mansfield', 'perform')",1
"('inc', 'scottsdal')",1
"('saxon', 'aerospac')",1
"('group', 'crispin')",1
"('mashburn', 'mustang')",1
"('histor', 'mansfield')",1
"('chef', 'honor')",1
"('foundat', 'chef')",1
"('mozart', 'foundat')",1
"('foundat', 'mozart')",1
"('media', 'preserv')",1
"('inc', 'media')",1
"('salter', 'hous')",1
"('foundat', 'salter')",1
"('campbel', 'memori')",1
"('louisiana', 'campbel')",1
"('southwest', 'louisiana')",1
"('museum', 'southwest')",1
"('chico', 'toy')",1
"('antiquarian', 'foundat')",1
"('crispin', 'antiquarian')",1
"('kansa', 'mason')",1
"('foundat', 'mashburn')",1
"('jessop', 'museum')",1
"('lithuanian', 'cartographi')",1
"('inc', 'lithuanian')",1
"('naciton', 'foundat')",1
"('inc', 'naciton')",1
"('texa', 'civil')",1
"('technolog', 'texa')",1
"('creek', 'phippsburg')",1
"('calavera', 'volunt')",1
"('central', 'calavera')",1
"('aircraft', 'museum')",1
"('vintag', 'aircraft')",1
"('virginia', 'vintag')",1
"('agribit', 'center')",1
"('acr', 'agribit')",1
"('heartland', 'acr')",1
"('phippsburg', 'buddi')",1
"('perform', 'park')",1
"('cartographi', 'sphragist')",1
"('borax', 'visitor')",1
"('sphragist', 'scientif')",1
"('museum', 'borax')",1
"('charl', 'counti')",1
"('saint', 'charl')",1
"('sale', 'tractor')",1
"('gerald', 'sale')",1
"('fame', 'gerald')",1
"('yvh', 'hall')",1
"('inc', 'yvh')",1
"('inwood', 'museum')",1
"('allianc', 'inwood')",1
"('norcross', 'preserv')",1
"('histor', 'norcross')",1
"('c', 'histor')",1
"('research', 'c')",1
"('scientif', 'research')",1
"('phylli', 'marin')",1
"('fund', 'wilson')",1
"('isl', 'air')",1
"('rapid', 'african')",1
"('lane', 'foundat')",1
"('strawberri', 'lane')",1
"('inc', 'strawberri')",1
"('littleton', 'high')",1
"('inc', 'littleton')",1
"('heritag', 'trail')",1
"('friend', 'african')",1
"('greater', 'learn')",1
"('boulder', 'junction')",1
"('learn', 'foundat')",1
"('warrick', 'counti')",1
"('inc', 'warrick')",1
"('railway', 'model')",1
"('central', 'railway')",1
"('middleburi', 'histor')",1
"('museum', 'middleburi')",1
"('new', 'richmond')",1
"('richmond', 'militari')",1
"('museum', 'morattico')",1
"('morattico', 'waterfront')",1
"('museum', 'labor')",1
"('benson', 'histor')",1
"('holocaust', 'humanityeduc')",1
"('museum', 'benson')",1
"('garfield', 'civil')",1
"('humanityeduc', 'eldr')",1
"('inc', 'garfield')",1
"('eldr', 'world')",1
"('museum', 'price')",1
"('inc', 'sass')",1
"('neon', 'sign')",1
"('art', 'hot')",1
"('nation', 'neon')",1
"('hot', 'spring')",1
"('spring', 'greater')",1
"('oak', 'florida')",1
"('foundat', 'lafferti')",1
"('librari', 'oak')",1
"('boss', 'toy')",1
"('field', 'hall')",1
"('track', 'field')",1
"('indiana', 'track')",1
"('roll', 'friend')",1
"('cookevil', 'depot')",1
"('jefferson', 'depot')",1
"('servic', 'law')",1
"('arm', 'servic')",1
"('nation', 'arm')",1
"('wilder', 'wildlif')",1
"('inc', 'wilder')",1
"('chandler', 'art')",1
"('trimbl', 'chandler')",1
"('billi', 'trimbl')",1
"('inc', 'billi')",1
"('inc', 'boss')",1
"('honor', 'roll')",1
"('warrenton', 'school')",1
"('veteran', 'honor')",1
"('museum', 'warrenton')",1
"('lafferti', 'veteran')",1
"('newberri', 'museum')",1
"('inc', 'newberri')",1
"('booster', 'hall')",1
"('race', 'booster')",1
"('central', 'auto')",1
"('valley', 'farmer')",1
"('chemung', 'valley')",1
"('inc', 'chemung')",1
"('mine', 'histor')",1
"('galena', 'mine')",1
"('museum', 'galena')",1
"('yuba', 'mine')",1
"('inc', 'yuba')",1
"('labor', 'industri')",1
"('center', 'holocaust')",1
"('museum', 'patronato')",1
"('hyde', 'hall')",1
"('galva', 'histor')",1
"('fund', 'galva')",1
"('sculptur', 'fund')",1
"('miner', 'sculptur')",1
"('moriah', 'miner')",1
"('foundat', 'moriah')",1
"('univers', 'museum')",1
"('dominion', 'univers')",1
"('old', 'dominion')",1
"('citi', 'art')",1
