,keyword,ntee_cd,count,Include
3618,foundation,A6EI,2,2
3619,foundation,A70,206,2
3620,foundation,A700,10,2
3621,foundation,A70I,1,2
3622,foundation,A70J,1,2
3623,foundation,A70Z,3,2
3624,foundation,A72J,1,2
3625,foundation,A72Z,2,2
3626,foundation,A74Z,4,2
3627,foundation,A75Z,2,2
3628,foundation,A76I,2,2
3629,foundation,A76J,1,2
3630,foundation,A76P,1,2
3631,foundation,A76Z,14,2
3632,foundation,A77Z,5,2
3633,foundation,A78Z,2,2
3634,foundation,A80,1229,2
3635,foundation,A800,49,2
3636,foundation,A801,1,2
3637,foundation,A802,3,2
3638,foundation,A80M,1,2
3639,foundation,A80N,1,2
3640,foundation,A80Z,37,2
3641,foundation,A82,54,2
3642,foundation,A82E,1,2
3643,foundation,A82I,20,2
3644,foundation,A82M,3,2
3645,foundation,A82P,1,2
3646,foundation,A82Z,125,2
3647,foundation,A84,111,2
3648,foundation,A840,9,2
3649,foundation,A84Z,10,2
3650,foundation,A85J,1,2
3651,foundation,A85M,1,2
3652,foundation,A85Z,4,2
3653,foundation,A90,88,2
3654,foundation,A900,6,2
3655,foundation,A90B,1,2
3656,foundation,A90I,1,2
3657,foundation,A90Z,5,2
3658,foundation,A91Z,2,2
3659,foundation,A99,412,2
3660,foundation,A990,4,2
3661,foundation,A992,1,2
3662,foundation,A99M,5,2
3663,foundation,A99P,1,2
3664,foundation,A99Z,73,2
3665,foundation,B0,1,2
3666,foundation,B00C,2,2
3667,foundation,B00D,1,2
3668,foundation,B00E,2,2
3669,foundation,B00F,1,2
3670,foundation,B00I,7,2
3671,foundation,B00J,17,2
3672,foundation,B00Z,1,2
3673,foundation,B01,382,2
3674,foundation,B010,1,2
3675,foundation,B012,2,2
3676,foundation,B02,86,2
3677,foundation,B022,3,2
3678,foundation,B024,3,2
3679,foundation,B03,183,2
3680,foundation,B030,1,2
3681,foundation,B032,5,2
3682,foundation,B035,2,2
3683,foundation,B039,3,2
3684,foundation,B05,99,2
3685,foundation,B050,4,2
3686,foundation,B052,7,2
3687,foundation,B054,3,2
3688,foundation,B055,1,2
3689,foundation,B056,1,2
3690,foundation,B059,1,2
3691,foundation,B11,2181,2
3692,foundation,B110,373,2
3693,foundation,B111,20,2
3694,foundation,B112,765,2
3695,foundation,B113,13,2
3696,foundation,B114,143,2
3697,foundation,B115,9,2
3698,foundation,B116,4,2
3699,foundation,B117,254,2
3700,foundation,B118,13,2
3701,foundation,B119,10,2
3702,foundation,B12,2216,2
3703,foundation,B120,35,2
3704,foundation,B122,263,2
3705,foundation,B123,8,2
3706,foundation,B124,42,2
3707,foundation,B125,2,2
3708,foundation,B126,3,2
3709,foundation,B127,19,2
3710,foundation,B128,12,2
3711,foundation,B129,16,2
3712,foundation,B13,1,2
3713,foundation,B17J,1,2
3714,foundation,B19,289,2
3715,foundation,B190,7,2
3716,foundation,B192,42,2
3717,foundation,B193,1,2
3718,foundation,B194,2,2
3719,foundation,B197,5,2
3720,foundation,B198,3,2
3721,foundation,B199,4,2
3722,foundation,B2,1,2
3723,foundation,B20,328,2
3724,foundation,B200,13,2
3725,foundation,B20A,1,2
3726,foundation,B20B,4,2
3727,foundation,B20C,1,2
3728,foundation,B20D,1,2
3729,foundation,B20G,1,2
3730,foundation,B20I,66,2
3731,foundation,B20J,47,2
3732,foundation,B20M,1,2
3733,foundation,B20P,1,2
3734,foundation,B20Z,36,2
3735,foundation,B21,82,2
3736,foundation,B210,5,2
3737,foundation,B21I,3,2
3738,foundation,B21J,2,2
3739,foundation,B21P,1,2
3740,foundation,B21Z,14,2
3741,foundation,B22I,1,2
3742,foundation,B22Z,4,2
3743,foundation,B24,74,2
3744,foundation,B240,5,2
3745,foundation,B242,2,2
3746,foundation,B24C,1,2
3747,foundation,B24I,28,2
3748,foundation,B24Z,18,2
3749,foundation,B25,77,2
3750,foundation,B250,8,2
3751,foundation,B25I,54,2
3752,foundation,B25J,1,2
3753,foundation,B25M,1,2
3754,foundation,B25Z,14,2
3755,foundation,B28,148,2
3756,foundation,B280,5,2
3757,foundation,B28E,1,2
3758,foundation,B28I,7,2
3759,foundation,B28J,2,2
3760,foundation,B28Z,20,2
3761,foundation,B29,73,2
3762,foundation,B290,1,2
3763,foundation,B30,92,2
3764,foundation,B300,2,2
3765,foundation,B30I,6,2
3766,foundation,B30J,2,2
3767,foundation,B30Z,1,2
3768,foundation,B31I,9,2
3769,foundation,B31Z,1,2
3770,foundation,B32I,3,2
3771,foundation,B32Z,4,2
3772,foundation,B40,69,2
3773,foundation,B40I,2,2
3774,foundation,B40J,3,2
3775,foundation,B40Z,2,2
3776,foundation,B41,21,2
3777,foundation,B410,3,2
3778,foundation,B41I,153,2
3779,foundation,B41Z,13,2
3780,foundation,B42,32,2
3781,foundation,B420,1,2
3782,foundation,B42E,1,2
3783,foundation,B42I,109,2
3784,foundation,B42J,4,2
3785,foundation,B42Z,4,2
3786,foundation,B43,38,2
3787,foundation,B430,1,2
3788,foundation,B431,1,2
3789,foundation,B43I,105,2
3790,foundation,B43J,2,2
3791,foundation,B43Z,6,2
3792,foundation,B45I,1,2
3793,foundation,B50,24,2
3794,foundation,B500,7,2
3795,foundation,B50I,1,2
3796,foundation,B50Z,1,2
3797,foundation,B51B,1,2
3798,foundation,B51I,2,2
3799,foundation,B51J,1,2
3800,foundation,B51Z,7,2
3801,foundation,B52I,2,2
3802,foundation,B52M,1,2
3803,foundation,B52Z,6,2
3804,foundation,B53I,2,2
3805,foundation,B54I,11,2
3806,foundation,B54J,2,2
3807,foundation,B54Z,7,2
3808,foundation,B55C,1,2
3809,foundation,B55I,2,2
3810,foundation,B55J,1,2
3811,foundation,B55Z,1,2
3812,foundation,B56Z,1,2
3813,foundation,B57P,1,2
3814,foundation,B57Z,2,2
3815,foundation,B58E,1,2
3816,foundation,B58I,1,2
3817,foundation,B58Z,1,2
3818,foundation,B5BI,1,2
3819,foundation,B5BZ,2,2
3820,foundation,B5XI,2,2
3821,foundation,B5XJ,2,2
3822,foundation,B5XZ,1,2
3823,foundation,B60,480,2
3824,foundation,B600,4,2
3825,foundation,B602,1,2
3826,foundation,B60B,2,2
3827,foundation,B60C,1,2
3828,foundation,B60M,1,2
3829,foundation,B60P,2,2
3830,foundation,B60Z,7,2
3831,foundation,B61Z,1,2
3832,foundation,B64B,2,2
3833,foundation,B64Z,13,2
3834,foundation,B70,268,2
3835,foundation,B700,3,2
3836,foundation,B70I,8,2
3837,foundation,B70J,3,2
3838,foundation,B70M,1,2
3839,foundation,B70Z,43,2
3840,foundation,B71I,47,2
3841,foundation,B71J,1,2
3842,foundation,B71Z,18,2
3843,foundation,B73I,1,2
3844,foundation,B73Z,1,2
3845,foundation,B75I,1,2
3846,foundation,B76Z,1,2
3847,foundation,B77B,1,2
3848,foundation,B78I,1,2
3849,foundation,B7XI,1,2
3850,foundation,B8,1,2
3851,foundation,B80,555,2
3852,foundation,B800,1,2
3853,foundation,B802,1,2
3854,foundation,B80I,4,2
3855,foundation,B80J,3,2
3856,foundation,B80M,5,2
3857,foundation,B80P,2,2
3858,foundation,B80Z,80,2
3859,foundation,B82,9419,2
3860,foundation,B820,87,2
3861,foundation,B822,9,2
3862,foundation,B823,1,2
3863,foundation,B824,3,2
3864,foundation,B825,2,2
3865,foundation,B82A,1,2
3866,foundation,B82B,12,2
3867,foundation,B82I,18,2
3868,foundation,B82J,45,2
3869,foundation,B82M,7,2
3870,foundation,B82P,8,2
3871,foundation,B82Z,887,2
3872,foundation,B83,52,2
3873,foundation,B830,3,2
3874,foundation,B83I,12,2
3875,foundation,B83Z,21,2
3876,foundation,B84,187,2
3877,foundation,B840,4,2
3878,foundation,B84I,6,2
3879,foundation,B84J,2,2
3880,foundation,B84Z,36,2
3881,foundation,B8XZ,1,2
3882,foundation,B90,2311,2
3883,foundation,B900,6,2
3884,foundation,B90I,5,2
3885,foundation,B90J,3,2
3886,foundation,B90P,1,2
3887,foundation,B90Z,58,2
3888,foundation,B91Z,1,2
3889,foundation,B92,160,2
3890,foundation,B920,1,2
3891,foundation,B923,1,2
3892,foundation,B92J,63,2
3893,foundation,B92Z,5,2
3894,foundation,B94,281,2
3895,foundation,B941,1,2
3896,foundation,B94I,4,2
3897,foundation,B94Z,44,2
3898,foundation,B95C,1,2
3899,foundation,B95I,1,2
3900,foundation,B95J,2,2
3901,foundation,B95M,2,2
3902,foundation,B95Z,26,2
3903,foundation,B99,1808,2
3904,foundation,B990,68,2
3905,foundation,B992,1,2
3906,foundation,B99B,2,2
3907,foundation,B99C,1,2
3908,foundation,B99I,15,2
3909,foundation,B99J,9,2
3910,foundation,B99M,9,2
3911,foundation,B99P,1,2
3912,foundation,B99Z,236,2
3913,foundation,B9XI,1,2
3914,foundation,B9XZ,6,2
3915,foundation,C00A,1,2
3916,foundation,C01,44,2
3917,foundation,C010,1,2
3918,foundation,C012,6,2
3919,foundation,C013,10,2
3920,foundation,C015,2,2
3921,foundation,C019,1,2
3922,foundation,C02,7,2
3923,foundation,C022,1,2
3924,foundation,C023,3,2
3925,foundation,C03,6,2
3926,foundation,C030,1,2
3927,foundation,C032,2,2
3928,foundation,C034,1,2
3929,foundation,C05,33,2
3930,foundation,C052,5,2
3931,foundation,C053,7,2
3932,foundation,C054,1,2
3933,foundation,C056,2,2
3934,foundation,C11,63,2
3935,foundation,C110,6,2
3936,foundation,C113,15,2
3937,foundation,C114,14,2
3938,foundation,C115,1,2
3939,foundation,C116,3,2
3940,foundation,C12,95,2
3941,foundation,C120,10,2
3942,foundation,C122,1,2
3943,foundation,C123,19,2
3944,foundation,C124,3,2
3945,foundation,C125,7,2
3946,foundation,C126,1,2
3947,foundation,C19,22,2
3948,foundation,C193,5,2
3949,foundation,C199,1,2
3950,foundation,C20,48,2
3951,foundation,C200,4,2
3952,foundation,C20M,1,2
3953,foundation,C20Z,4,2
3954,foundation,C25Z,1,2
3955,foundation,C27,54,2
3956,foundation,C30,400,2
3957,foundation,C300,25,2
3958,foundation,C30I,1,2
3959,foundation,C30J,2,2
3960,foundation,C30M,2,2
3961,foundation,C30Z,56,2
3962,foundation,C32,178,2
3963,foundation,C320,19,2
3964,foundation,C32Z,7,2
3965,foundation,C34,135,2
3966,foundation,C340,33,2
3967,foundation,C342,2,2
3968,foundation,C34I,1,2
3969,foundation,C34J,1,2
3970,foundation,C34Z,17,2
3971,foundation,C35,48,2
3972,foundation,C350,1,2
3973,foundation,C352,1,2
3974,foundation,C35Z,1,2
3975,foundation,C36,32,2
3976,foundation,C360,6,2
3977,foundation,C36Z,7,2
3978,foundation,C38C,1,2
3979,foundation,C38Z,2,2
3980,foundation,C40,17,2
3981,foundation,C400,5,2
3982,foundation,C40Z,2,2
3983,foundation,C410,15,2
3984,foundation,C41I,1,2
3985,foundation,C41Z,4,2
3986,foundation,C42,31,2
3987,foundation,C420,4,2
3988,foundation,C42Z,4,2
3989,foundation,C50,118,2
3990,foundation,C500,17,2
3991,foundation,C50Z,4,2
3992,foundation,C60,193,2
3993,foundation,C600,26,2
3994,foundation,C60Z,8,2
3995,foundation,C99,130,2
3996,foundation,C990,1,2
3997,foundation,C99E,1,2
3998,foundation,C99I,2,2
3999,foundation,C99Z,15,2
4000,foundation,D01,51,2
4001,foundation,D010,2,2
4002,foundation,D012,4,2
4003,foundation,D013,3,2
4004,foundation,D02,4,2
4005,foundation,D022,2,2
4006,foundation,D023,3,2
4007,foundation,D03,6,2
4008,foundation,D032,1,2
4009,foundation,D05,23,2
4010,foundation,D050,1,2
4011,foundation,D052,1,2
4012,foundation,D053,1,2
4013,foundation,D054,3,2
4014,foundation,D11,49,2
4015,foundation,D110,8,2
4016,foundation,D112,10,2
4017,foundation,D113,6,2
4018,foundation,D114,2,2
4019,foundation,D115,21,2
4020,foundation,D116,1,2
4021,foundation,D12,181,2
4022,foundation,D120,4,2
4023,foundation,D122,15,2
4024,foundation,D123,7,2
4025,foundation,D124,10,2
4026,foundation,D125,1,2
4027,foundation,D126,4,2
4028,foundation,D19,11,2
4029,foundation,D192,1,2
4030,foundation,D20,1119,2
4031,foundation,D200,77,2
4032,foundation,D208,1,2
4033,foundation,D20J,3,2
4034,foundation,D20Z,15,2
4035,foundation,D21M,1,2
4036,foundation,D21Z,4,2
4037,foundation,D3,1,2
4038,foundation,D30,209,2
4039,foundation,D300,27,2
4040,foundation,D30J,1,2
4041,foundation,D30Z,5,2
4042,foundation,D31,28,2
4043,foundation,D310,11,2
4044,foundation,D32,9,2
4045,foundation,D320,6,2
4046,foundation,D33,14,2
4047,foundation,D330,9,2
4048,foundation,D34,18,2
4049,foundation,D340,11,2
4050,foundation,D34Z,6,2
4051,foundation,D40,46,2
4052,foundation,D400,1,2
4053,foundation,D41Z,2,2
4054,foundation,D500,6,2
4055,foundation,D50Z,1,2
4056,foundation,D51D,1,2
4057,foundation,D60,57,2
4058,foundation,D600,5,2
4059,foundation,D60Z,1,2
4060,foundation,D61,26,2
4061,foundation,D610,1,2
4062,foundation,D99,127,2
4063,foundation,D99Z,1,2
4064,foundation,E00A,1,2
4065,foundation,E00B,1,2
4066,foundation,E00C,6,2
4067,foundation,E00E,1,2
4068,foundation,E00I,2,2
4069,foundation,E00J,10,2
4070,foundation,E00P,2,2
4071,foundation,E00Z,1,2
4072,foundation,E01,139,2
4073,foundation,E014,1,2
4074,foundation,E016,3,2
4075,foundation,E017,1,2
4076,foundation,E018,2,2
4077,foundation,E019,1,2
4078,foundation,E02,25,2
4079,foundation,E020,1,2
4080,foundation,E025,1,2
4081,foundation,E027,1,2
4082,foundation,E03,61,2
4083,foundation,E030,6,2
4084,foundation,E033,1,2
4085,foundation,E036,1,2
4086,foundation,E039,9,2
4087,foundation,E05,73,2
4088,foundation,E050,4,2
4089,foundation,E052,2,2
4090,foundation,E056,1,2
4091,foundation,E058,1,2
4092,foundation,E059,2,2
4093,foundation,E11,570,2
4094,foundation,E110,202,2
4095,foundation,E111,8,2
4096,foundation,E112,242,2
4097,foundation,E113,2,2
4098,foundation,E114,5,2
4099,foundation,E115,2,2
4100,foundation,E116,5,2
4101,foundation,E117,3,2
4102,foundation,E118,3,2
4103,foundation,E119,12,2
4104,foundation,E12,776,2
4105,foundation,E120,68,2
4106,foundation,E121,1,2
4107,foundation,E122,75,2
4108,foundation,E123,10,2
4109,foundation,E125,1,2
4110,foundation,E126,6,2
4111,foundation,E127,3,2
4112,foundation,E128,8,2
4113,foundation,E129,10,2
4114,foundation,E19,126,2
4115,foundation,E190,4,2
4116,foundation,E192,9,2
4117,foundation,E197,1,2
4118,foundation,E199,3,2
4119,foundation,E20,64,2
4120,foundation,E202,2,2
4121,foundation,E20I,6,2
4122,foundation,E20J,9,2
4123,foundation,E20Z,23,2
4124,foundation,E21,63,2
4125,foundation,E210,13,2
4126,foundation,E21B,1,2
4127,foundation,E21I,8,2
4128,foundation,E21J,1,2
4129,foundation,E21Z,27,2
4130,foundation,E22,73,2
4131,foundation,E220,23,2
4132,foundation,E22D,1,2
4133,foundation,E22I,219,2
4134,foundation,E22J,9,2
4135,foundation,E22P,2,2
4136,foundation,E22Z,15,2
4137,foundation,E24,15,2
4138,foundation,E240,3,2
4139,foundation,E24I,6,2
4140,foundation,E24Z,4,2
4141,foundation,E30,116,2
4142,foundation,E300,8,2
4143,foundation,E30B,1,2
4144,foundation,E30I,1,2
4145,foundation,E30J,5,2
4146,foundation,E30Q,1,2
4147,foundation,E30Z,15,2
4148,foundation,E31,8,2
4149,foundation,E310,4,2
4150,foundation,E31Z,5,2
4151,foundation,E32,117,2
4152,foundation,E320,6,2
4153,foundation,E32J,1,2
4154,foundation,E32K,1,2
4155,foundation,E32M,1,2
4156,foundation,E32Z,14,2
4157,foundation,E33Z,1,2
4158,foundation,E34C,1,2
4159,foundation,E34J,1,2
4160,foundation,E34K,1,2
4161,foundation,E34Z,5,2
4162,foundation,E35E,1,2
4163,foundation,E35I,1,2
4164,foundation,E35J,1,2
4165,foundation,E35Z,1,2
4166,foundation,E36C,1,2
4167,foundation,E38P,1,2
4168,foundation,E38Z,3,2
4169,foundation,E39E,1,2
4170,foundation,E39I,2,2
4171,foundation,E39J,1,2
4172,foundation,E39Z,12,2
4173,foundation,E40,47,2
4174,foundation,E400,4,2
4175,foundation,E40Z,4,2
4176,foundation,E42,6,2
4177,foundation,E420,1,2
4178,foundation,E42Z,3,2
4179,foundation,E44Z,1,2
4180,foundation,E46Z,3,2
4181,foundation,E50,142,2
4182,foundation,E500,6,2
4183,foundation,E50E,1,2
4184,foundation,E50I,4,2
4185,foundation,E50J,3,2
4186,foundation,E50Z,9,2
4187,foundation,E51I,1,2
4188,foundation,E51Z,2,2
4189,foundation,E56E,1,2
4190,foundation,E56I,3,2
4191,foundation,E56J,1,2
4192,foundation,E56Z,4,2
4193,foundation,E60,649,2
4194,foundation,E600,6,2
4195,foundation,E602,1,2
4196,foundation,E60D,1,2
4197,foundation,E60Z,7,2
4198,foundation,E61,7,2
4199,foundation,E610,1,2
4200,foundation,E61Z,4,2
4201,foundation,E62,23,2
4202,foundation,E62Z,2,2
4203,foundation,E63D,1,2
4204,foundation,E63I,1,2
4205,foundation,E63P,1,2
4206,foundation,E63Z,1,2
4207,foundation,E65,17,2
4208,foundation,E650,2,2
4209,foundation,E65C,1,2
4210,foundation,E65I,1,2
4211,foundation,E65Z,5,2
4212,foundation,E66C,1,2
4213,foundation,E66D,1,2
4214,foundation,E66E,1,2
4215,foundation,E66I,1,2
4216,foundation,E66J,1,2
4217,foundation,E66P,1,2
4218,foundation,E66Z,4,2
4219,foundation,E70,784,2
4220,foundation,E700,5,2
4221,foundation,E70I,2,2
4222,foundation,E70J,2,2
4223,foundation,E70M,4,2
4224,foundation,E70Z,36,2
4225,foundation,E71Z,1,2
4226,foundation,E72Z,1,2
4227,foundation,E73Z,2,2
4228,foundation,E7XE,1,2
4229,foundation,E80,172,2
4230,foundation,E800,6,2
4231,foundation,E802,1,2
4232,foundation,E80I,2,2
4233,foundation,E80J,2,2
4234,foundation,E80Z,4,2
4235,foundation,E81Z,1,2
4236,foundation,E82Z,1,2
4237,foundation,E83B,1,2
4238,foundation,E83I,1,2
4239,foundation,E83J,1,2
4240,foundation,E83Z,4,2
4241,foundation,E85Z,2,2
4242,foundation,E86,605,2
4243,foundation,E860,6,2
4244,foundation,E862,2,2
4245,foundation,E86Z,30,2
4246,foundation,E87I,1,2
4247,foundation,E90,21,2
4248,foundation,E90C,3,2
4249,foundation,E90I,2,2
4250,foundation,E90J,1,2
4251,foundation,E90Z,3,2
4252,foundation,E91,22,2
4253,foundation,E910,12,2
4254,foundation,E91E,1,2
4255,foundation,E91I,18,2
4256,foundation,E91Z,20,2
4257,foundation,E92,42,2
4258,foundation,E92I,2,2
4259,foundation,E92J,1,2
4260,foundation,E92Z,9,2
4261,foundation,E99,383,2
4262,foundation,E990,4,2
4263,foundation,E99B,2,2
4264,foundation,E99C,1,2
4265,foundation,E99E,2,2
4266,foundation,E99I,2,2
4267,foundation,E99J,4,2
4268,foundation,E99M,2,2
4269,foundation,E99O,2,2
4270,foundation,E99Z,45,2
4271,foundation,F00C,1,2
4272,foundation,F00E,1,2
4273,foundation,F00J,1,2
4274,foundation,F01,146,2
4275,foundation,F014,1,2
4276,foundation,F02,7,2
4277,foundation,F03,8,2
4278,foundation,F032,1,2
4279,foundation,F033,1,2
4280,foundation,F05,21,2
4281,foundation,F050,2,2
4282,foundation,F053,1,2
4283,foundation,F057,2,2
4284,foundation,F11,83,2
4285,foundation,F110,6,2
4286,foundation,F112,7,2
4287,foundation,F113,6,2
4288,foundation,F114,1,2
4289,foundation,F115,1,2
4290,foundation,F117,2,2
4291,foundation,F118,1,2
4292,foundation,F119,1,2
4293,foundation,F12,250,2
4294,foundation,F120,5,2
4295,foundation,F122,7,2
4296,foundation,F123,8,2
4297,foundation,F125,3,2
4298,foundation,F127,2,2
4299,foundation,F128,1,2
4300,foundation,F129,1,2
4301,foundation,F19,27,2
4302,foundation,F192,2,2
4303,foundation,F197,2,2
4304,foundation,F20,268,2
4305,foundation,F200,8,2
4306,foundation,F20I,1,2
4307,foundation,F20J,1,2
4308,foundation,F20Z,8,2
4309,foundation,F21,132,2
4310,foundation,F210,1,2
4311,foundation,F21M,2,2
4312,foundation,F21Z,7,2
4313,foundation,F22,75,2
4314,foundation,F220,8,2
4315,foundation,F22I,2,2
4316,foundation,F22J,1,2
4317,foundation,F22Z,25,2
4318,foundation,F30,163,2
4319,foundation,F300,2,2
4320,foundation,F30B,1,2
4321,foundation,F30I,2,2
4322,foundation,F30J,1,2
4323,foundation,F30Z,7,2
4324,foundation,F31,1,2
4325,foundation,F310,1,2
4326,foundation,F31I,3,2
4327,foundation,F31Z,1,2
4328,foundation,F32,26,2
4329,foundation,F320,3,2
4330,foundation,F32B,1,2
4331,foundation,F32I,2,2
4332,foundation,F32Z,5,2
4333,foundation,F33,38,2
4334,foundation,F330,1,2
4335,foundation,F33J,1,2
4336,foundation,F33Z,6,2
4337,foundation,F34Z,3,2
4338,foundation,F40,49,2
4339,foundation,F400,1,2
4340,foundation,F40I,1,2
4341,foundation,F40Z,1,2
4342,foundation,F41Z,2,2
4343,foundation,F42,21,2
4344,foundation,F42Z,1,2
4345,foundation,F50,27,2
4346,foundation,F50L,1,2
4347,foundation,F50Z,1,2
4348,foundation,F52,1,2
4349,foundation,F53,30,2
4350,foundation,F54,1,2
4351,foundation,F60,275,2
4352,foundation,F60Z,3,2
4353,foundation,F61Z,1,2
4354,foundation,F70,89,2
4355,foundation,F70Z,1,2
4356,foundation,F80,107,2
4357,foundation,F800,1,2
4358,foundation,F80E,1,2
4359,foundation,F80Z,15,2
4360,foundation,F99,123,2
4361,foundation,F990,3,2
4362,foundation,F99Z,11,2
4363,foundation,G00A,1,2
4364,foundation,G00C,1,2
4365,foundation,G00D,1,2
4366,foundation,G00J,1,2
4367,foundation,G01,101,2
4368,foundation,G012,1,2
4369,foundation,G013,5,2
4370,foundation,G014,2,2
4371,foundation,G015,1,2
4372,foundation,G018,3,2
4373,foundation,G02,8,2
4374,foundation,G028,1,2
4375,foundation,G03,20,2
4376,foundation,G030,5,2
4377,foundation,G034,2,2
4378,foundation,G05,30,2
4379,foundation,G050,1,2
4380,foundation,G053,1,2
4381,foundation,G054,1,2
4382,foundation,G055,4,2
4383,foundation,G059,2,2
4384,foundation,G11,62,2
4385,foundation,G110,10,2
4386,foundation,G112,3,2
4387,foundation,G113,8,2
4388,foundation,G114,5,2
4389,foundation,G115,2,2
4390,foundation,G118,7,2
4391,foundation,G119,8,2
4392,foundation,G12,672,2
4393,foundation,G120,1,2
4394,foundation,G122,13,2
4395,foundation,G123,85,2
4396,foundation,G124,20,2
4397,foundation,G125,7,2
4398,foundation,G126,1,2
4399,foundation,G127,1,2
4400,foundation,G128,32,2
4401,foundation,G129,10,2
4402,foundation,G19,73,2
4403,foundation,G192,3,2
4404,foundation,G193,26,2
4405,foundation,G194,11,2
4406,foundation,G195,5,2
4407,foundation,G198,10,2
4408,foundation,G199,3,2
4409,foundation,G20,126,2
4410,foundation,G200,4,2
4411,foundation,G20J,1,2
4412,foundation,G21Z,4,2
4413,foundation,G22,1,2
4414,foundation,G22Z,4,2
4415,foundation,G23,1,2
4416,foundation,G23Z,4,2
4417,foundation,G25,18,2
4418,foundation,G30,735,2
4419,foundation,G300,1,2
4420,foundation,G30I,1,2
4421,foundation,G30J,3,2
4422,foundation,G30Z,14,2
4423,foundation,G31Z,2,2
4424,foundation,G32,46,2
4425,foundation,G320,12,2
4426,foundation,G40,42,2
4427,foundation,G40Z,1,2
4428,foundation,G41,135,2
4429,foundation,G410,1,2
4430,foundation,G41J,3,2
4431,foundation,G41Z,29,2
4432,foundation,G42,16,2
4433,foundation,G42I,1,2
4434,foundation,G42Z,5,2
4435,foundation,G43,96,2
4436,foundation,G430,3,2
4437,foundation,G43P,1,2
4438,foundation,G43Z,5,2
4439,foundation,G44,44,2
4440,foundation,G440,1,2
4441,foundation,G442,1,2
4442,foundation,G448,1,2
4443,foundation,G44Z,11,2
4444,foundation,G45,19,2
4445,foundation,G450,1,2
4446,foundation,G45Z,2,2
4447,foundation,G46Z,4,2
4448,foundation,G47Z,2,2
4449,foundation,G48,61,2
4450,foundation,G480,1,2
4451,foundation,G48J,1,2
4452,foundation,G48Z,3,2
4453,foundation,G50,95,2
4454,foundation,G502,1,2
4455,foundation,G50Z,4,2
4456,foundation,G51,7,2
4457,foundation,G510,1,2
4458,foundation,G52Z,1,2
4459,foundation,G54,27,2
4460,foundation,G540,2,2
4461,foundation,G54Z,14,2
4462,foundation,G5XZ,1,2
4463,foundation,G60,14,2
4464,foundation,G61,5,2
4465,foundation,G70,19,2
4466,foundation,G70E,1,2
4467,foundation,G70Z,1,2
4468,foundation,G80,268,2
4469,foundation,G800,1,2
4470,foundation,G80Z,2,2
4471,foundation,G81,56,2
4472,foundation,G810,3,2
4473,foundation,G81J,3,2
4474,foundation,G81M,1,2
4475,foundation,G81Z,8,2
4476,foundation,G82Z,1,2
4477,foundation,G83,47,2
4478,foundation,G83A,1,2
4479,foundation,G83Z,1,2
4480,foundation,G84,171,2
4481,foundation,G840,1,2
4482,foundation,G84Z,5,2
4483,foundation,G85Z,3,2
4484,foundation,G86Z,1,2
